 10143	PERALEDA DE LA MATA	Peraleda de la Mata
 10144	PERALEDA DE SAN ROMAN	Peraleda de San Román
 10145	PERALES DEL PUERTO	Perales del Puerto
 10146	PESCUEZA	Pescueza
 10148	PIEDRAS ALBAS	Piedras Albas
 10149	PINOFRANQUEADO	Pinofranqueado
 10150	PIORNAL	Piornal
 10151	PLASENCIA	Plasencia
 10152	PLASENZUELA	Plasenzuela
 10153	PORTAJE	Portaje
 10154	PORTEZUELO	Portezuelo
 10155	POZUELO DE ZARZON	Pozuelo de Zarzón
 10227	PUEBLONUEVO DE MIRAMONTES	Pueblonuevo de Miramontes
 10156	PUERTO DE SANTA CRUZ	Puerto de Santa Cruz
 10157	REBOLLAR	Rebollar
 10158	RIOLOBOS	Riolobos
 10159	ROBLEDILLO DE GATA	Robledillo de Gata
 10160	ROBLEDILLO DE LA VERA	Robledillo de la Vera
 10161	ROBLEDILLO DE TRUJILLO	Robledillo de Trujillo
 10162	ROBLEDOLLANO	Robledollano
 10163	ROMANGORDO	Romangordo
 10901	ROSALEJO	Rosalejo
 10164	RUANES	Ruanes
 10165	SALORINO	Salorino
 10166	SALVATIERRA DE SANTIAGO	Salvatierra de Santiago
 10167	SAN MARTIN DE TREVEJO	San Martín de Trevejo
 10168	SANTA ANA	Santa Ana
 10169	SANTA CRUZ DE LA SIERRA	Santa Cruz de la Sierra
 10170	SANTA CRUZ DE PANIAGUA	Santa Cruz de Paniagua
 10171	SANTA MARTA DE MAGASCA	Santa Marta de Magasca
 10172	SANTIAGO DE ALCANTARA	Santiago de Alcántara
 10173	SANTIAGO DEL CAMPO	Santiago del Campo
 10174	SANTIBAÑEZ EL ALTO	Santibáñez el Alto
 10175	SANTIBAÑEZ EL BAJO	Santibáñez el Bajo
 10176	SAUCEDILLA	Saucedilla
 10177	SEGURA DE TORO	Segura de Toro
 10178	SERRADILLA	Serradilla
 10179	SERREJON	Serrejón
 10180	SIERRA DE FUENTES	Sierra de Fuentes
 10181	TALAVAN	Talaván
 10183	TALAVERUELA DE LA VERA	Talaveruela de la Vera
 10184	TALAYUELA	Talayuela
 10185	TEJEDA DE TIETAR	Tejeda de Tiétar
 10226	TIETAR	Tiétar
 10186	TORIL	Toril
 10187	TORNAVACAS	Tornavacas
 10191	TORRE DE DON MIGUEL	Torre de Don Miguel
 10192	TORRE DE SANTA MARIA	Torre de Santa María
 10189	TORRECILLA DE LOS ANGELES	Torrecilla de los Ángeles
 10190	TORRECILLAS DE LA TIESA	Torrecillas de la Tiesa
 10194	TORREJON EL RUBIO	Torrejón el Rubio
 10193	TORREJONCILLO	Torrejoncillo
 10195	TORREMENGA	Torremenga
 10196	TORREMOCHA	Torremocha
 10197	TORREORGAZ	Torreorgaz
 10198	TORREQUEMADA	Torrequemada
 10199	TRUJILLO	Trujillo
 10200	VALDASTILLAS	Valdastillas
 10201	VALDECAÑAS DE TAJO	Valdecañas de Tajo
 10202	VALDEFUENTES	Valdefuentes
 10203	VALDEHUNCAR	Valdehúncar
 10204	VALDELACASA DE TAJO	Valdelacasa de Tajo
 10205	VALDEMORALES	Valdemorales
 10206	VALDEOBISPO	Valdeobispo
 10207	VALENCIA DE ALCANTARA	Valencia de Alcántara
 10208	VALVERDE DE LA VERA	Valverde de la Vera
 10209	VALVERDE DEL FRESNO	Valverde del Fresno
 10225	VEGAVIANA	Vegaviana
 10210	VIANDAR DE LA VERA	Viandar de la Vera
 10211	VILLA DEL CAMPO	Villa del Campo
 10212	VILLA DEL REY	Villa del Rey
 10213	VILLAMESIAS	Villamesías
 10214	VILLAMIEL	Villamiel
 10215	VILLANUEVA DE LA SIERRA	Villanueva de la Sierra
 10216	VILLANUEVA DE LA VERA	Villanueva de la Vera
 10218	VILLAR DE PLASENCIA	Villar de Plasencia
 10217	VILLAR DEL PEDROSO	Villar del Pedroso
 10219	VILLASBUENAS DE GATA	Villasbuenas de Gata
 10220	ZARZA DE GRANADILLA	Zarza de Granadilla
 10221	ZARZA DE MONTANCHEZ	Zarza de Montánchez
 10222	ZARZA LA MAYOR	Zarza la Mayor
 10223	ZORITA	Zorita
 11001	ALCALA DE LOS GAZULES	Alcalá de los Gazules
 11002	ALCALA DEL VALLE	Alcalá del Valle
 11004	ALGECIRAS	Algeciras
 11005	ALGODONALES	Algodonales
 11007	BARBATE	Barbate
 11043	BENALUP CASAS VIEJAS	Benalup-Casas Viejas
 11009	BENAOCAZ	Benaocaz
 11900	CADIZ	Cádiz
 11013	CASTELLAR DE LA FRONTERA	Castellar de la Frontera
 11015	CHICLANA DE LA FRONTERA	Chiclana de la Frontera
 11016	CHIPIONA	Chipiona
 11014	CONIL DE LA FRONTERA	Conil de la Frontera
 11011	EL BOSQUE	El Bosque
 11018	EL GASTOR	El Gastor
 11027	EL PUERTO DE SANTA MARIA	El Puerto de Santa María
 11019	GRAZALEMA	Grazalema
 11021	JIMENA DE LA FRONTERA	Jimena de la Frontera
 11022	LA LINEA DE LA CONCEPCION	La Línea de la Concepción
 11008	LOS BARRIOS	Los Barrios
 11023	MEDINA SIDONIA	Medina Sidonia
 11024	OLVERA	Olvera
 11025	PATERNA DE RIVERA	Paterna de Rivera
 11028	PUERTO REAL	Puerto Real
 11029	PUERTO SERRANO	Puerto Serrano
 11030	ROTA	Rota
 11031	SAN FERNANDO	San Fernando
 11045	SAN MARTIN DEL TESORILLO	San Martín del Tesorillo
 11033	SAN ROQUE	San Roque
 11032	SANLUCAR DE BARRAMEDA	Sanlúcar de Barrameda
 11034	SETENIL DE LAS BODEGAS	Setenil de las Bodegas
 11035	TARIFA	Tarifa
 11036	TORRE ALHAQUIME	Torre Alháquime
 11037	TREBUJENA	Trebujena
 11038	UBRIQUE	Ubrique
 11039	VEJER DE LA FRONTERA	Vejer de la Frontera
 11040	VILLALUENGA DEL ROSARIO	Villaluenga del Rosario
 11042	ZAHARA	Zahara
 12002	AIN	Aín
 12003	ALBOCASSER	Albocàsser
 12004	ALCALA DE XIVERT	Alcalà de Xivert
 12006	ALCUDIA DE VEO	Alcudia de Veo
 12007	ALFONDEGUILLA	Alfondeguilla
 12008	ALGIMIA DE ALMONACID	Algimia de Almonacid
 12009	ALMASSORA	Almassora
 12010	ALMEDIJAR	Almedíjar
 12011	ALMENARA	Almenara
 12012	ALTURA	Altura
 12013	ARAÑUEL	Arañuel
 12014	ARES DEL MAESTRAT	Ares del Maestrat
 12015	ARGELITA	Argelita
 12016	ARTANA	Artana
 12001	ATZENETA DEL MAESTRAT	Atzeneta del Maestrat
 12017	AYODAR	Ayódar
 12018	AZUEBAR	Azuébar
 12020	BARRACAS	Barracas
 12022	BEJIS	Bejís
 12024	BENAFER	Benafer
 12025	BENAFIGOS	Benafigos
 12026	BENASSAL	Benassal
 12027	BENICARLO	Benicarló
 12028	BENICASIM   BENICASSIM	Benicàssim/Benicasim
 12029	BENLLOCH	Benlloc
 12021	BETXI	Betxí
 12032	BORRIANA   BURRIANA	Borriana/Burriana
 12031	BORRIOL	Borriol
 12033	CABANES	Cabanes
 12034	CALIG	Càlig
 12036	CANET LO ROIG	Canet lo Roig
 12037	CASTELL DE CABRES	Castell de Cabres
 12038	CASTELLFORT	Castellfort
 12039	CASTELLNOVO	Castellnovo
 12900	CASTELLO DE LA PLANA	Castillo de Villamalefa
 12041	CASTILLO DE VILLAMALEFA	Castillo de Villamalefa
 12042	CATI	Catí
 12043	CAUDIEL	Caudiel
 12044	CERVERA DEL MAESTRE	Cervera del Maestre
 12053	CHILCHES XILXES	Chilches/Xilxes
 12055	CHODOS   XODOS	Xodos/Chodos
 12056	CHOVAR	Chóvar
 12045	CINCTORRES	Cinctorres
 12046	CIRAT	Cirat
 12048	CORTES DE ARENOSO	Cortes de Arenoso
 12049	COSTUR	Costur
 12050	COVES DE VINROMA LES	les Coves de Vinromà
 12051	CULLA	Culla
 12115	EL TORO	El Toro
 12057	ESLIDA	Eslida
 12058	ESPADILLA	Espadilla
 12059	FANZARA	Fanzara
 12060	FIGUEROLES	Figueroles
 12061	FORCALL	Forcall
 12063	FUENTE LA REINA	Fuente la Reina
 12064	FUENTES DE AYODAR	Fuentes de Ayódar
 12065	GAIBIEL	Gaibiel
 12067	GELDO	Geldo
 12068	HERBES	Herbers
 12069	HIGUERAS	Higueras
 12071	JERICA	Jérica
 12070	LA JANA	la Jana
 12074	LA LLOSA	la Llosa
 12075	LA MATA DE MORELLA	la Mata de Morella
 12093	LA POBLA DE BENIFASSA	la Pobla de Benifassà
 12094	LA POBLA TORNESA	la Pobla Tornesa
 12098	LA SALZADELLA	la Salzadella
 12103	LA SERRATELLA	la Serratella
 12119	LA TORRE D EN BESORA	la Torre d'en Besora
 12126	LA VALL D UIXO	la Vall d'Uixó
 12136	LA VILAVELLA	la Vilavella
 12005	L ALCORA	l'Alcora
 12143	LES ALQUERIES ALQUERIAS DEL NI	les Alqueries/Alquerías del Niño Perdido
 12072	LLUCENA LUCENA DEL CID	Llucena/Lucena del Cid
 12073	LUDIENTE	Ludiente
 12076	MATET	Matet
 12077	MONCOFA	Moncofa
 12078	MONTAN	Montán
 12079	MONTANEJOS	Montanejos
 12080	MORELLA	Morella
 12081	NAVAJAS	Navajas
 12082	NULES	Nules
 12083	OLOCAU DEL REY	Olocau del Rey
 12084	ONDA	Onda
 12085	ORPESA OROPESA DEL MAR	Orpesa/Oropesa del Mar
 12087	PALANQUES	Palanques
 12088	PAVIAS	Pavías
 12089	PENISCOLA   PEÑISCOLA	Peníscola/Peñíscola
 12090	PINA DE MONTALGRAO	Pina de Montalgrao
 12091	PORTELL DE MORELLA	Portell de Morella
 12092	PUEBLA DE ARENOSO	Puebla de Arenoso
 12095	RIBESALBES	Ribesalbes
 12096	ROSSELL	Rossell
 12097	SACAÑET	Sacañet
 12101	SAN RAFAEL DEL RIO	San Rafael del Río
 12144	SANT JOAN DE MORO	Sant Joan de Moró
 12099	SANT JORDI SAN JORGE	Sant Jordi/San Jorge
 12100	SANT MATEU	Sant Mateu
 12102	SANTA MAGDALENA DE PULPIS	Santa Magdalena de Pulpis
 12104	SEGORBE	Segorbe
 12105	SIERRA ENGARCERAN	Sierra Engarcerán
 12106	SONEJA	Soneja
 12107	SOT DE FERRER	Sot de Ferrer
 12108	SUERAS SUERA	Suera/Sueras
 12109	TALES	Tales
 12110	TERESA	Teresa
 12111	TIRIG	Tírig
 12112	TODOLELLA	Todolella
 12113	TOGA	Toga
 12114	TORAS	Torás
 12116	TORRALBA DEL PINAR	Torralba del Pinar
 12120	TORRE D EN DOMENEC	la Torre d'en Doménec
 12117	TORREBLANCA	Torreblanca
 12118	TORRECHIVA	Torrechiva
 12121	TRAIGUERA	Traiguera
 12122	USERAS   LES USERES	les Useres/Useras
 12124	VALL D ALBA	Vall d'Alba
 12125	VALL DE ALMONACID	Vall de Almonacid
 12123	VALLAT	Vallat
 12127	VALLIBONA	Vallibona
 12128	VILAFAMES	Vilafamés
 12129	VILAFRANCA VILLAFRANCA DEL CID	Vilafranca/Villafranca del Cid
 12132	VILANOVA D ALCOLEA	Vilanova d'Alcolea
 12134	VILAR DE CANES	Vilar de Canes
 12135	VILA REAL	Vila-real
 12130	VILLAHERMOSA DEL RIO	Villahermosa del Río
 12131	VILLAMALUR	Villamalur
 12133	VILLANUEVA DE VIVER	Villanueva de Viver
 12137	VILLORES	Villores
 12138	VINAROS	Vinaròs
 12139	VISTABELLA DEL MAESTRAT	Vistabella del Maestrat
 12140	VIVER	Viver
 12052	XERT	Xert
 12141	ZORITA DEL MAESTRAZGO	Zorita del Maestrazgo
 12142	ZUCAINA	Zucaina
 13001	ABENOJAR	Abenójar
 13002	AGUDO	Agudo
 13003	ALAMILLO	Alamillo
 13004	ALBALADEJO	Albaladejo
 13005	ALCAZAR DE SAN JUAN	Alcázar de San Juan
 13006	ALCOBA	Alcoba
 13007	ALCOLEA DE CALATRAVA	Alcolea de Calatrava
 13008	ALCUBILLAS	Alcubillas
 13009	ALDEA DEL REY	Aldea del Rey
 13010	ALHAMBRA	Alhambra
 13011	ALMADEN	Almadén
 13012	ALMADENEJOS	Almadenejos
 13013	ALMAGRO	Almagro
 13014	ALMEDINA	Almedina
 13015	ALMODOVAR DEL CAMPO	Almodóvar del Campo
 13016	ALMURADIEL	Almuradiel
 13017	ANCHURAS	Anchuras
 13101	ARENALES DE SAN GREGORIO	Arenales de San Gregorio
 13018	ARENAS DE SAN JUAN	Arenas de San Juan
 13019	ARGAMASILLA DE ALBA	Argamasilla de Alba
 13020	ARGAMASILLA DE CALATRAVA	Argamasilla de Calatrava
 13021	ARROBA DE LOS MONTES	Arroba de los Montes
 13022	BALLESTEROS DE CALATRAVA	Ballesteros de Calatrava
 13023	BOLAÑOS DE CALATRAVA	Bolaños de Calatrava
 13024	BRAZATORTAS	Brazatortas
 13025	CABEZARADOS	Cabezarados
 13026	CABEZARRUBIAS DEL PUERTO	Cabezarrubias del Puerto
 13027	CALZADA DE CALATRAVA	Calzada de Calatrava
 13028	CAMPO DE CRIPTANA	Campo de Criptana
 13029	CAÑADA DE CALATRAVA	Cañada de Calatrava
 13030	CARACUEL DE CALATRAVA	Caracuel de Calatrava
 13031	CARRION DE CALATRAVA	Carrión de Calatrava
 13032	CARRIZOSA	Carrizosa
 13033	CASTELLAR DE SANTIAGO	Castellar de Santiago
 13038	CHILLON	Chillón
 13900	CIUDAD REAL	Ciudad Real
 13035	CORRAL DE CALATRAVA	Corral de Calatrava
 13037	COZAR	Cózar
 13039	DAIMIEL	Daimiel
 13099	EL ROBLEDO	El Robledo
 13040	FERNAN CABALLERO	Fernán Caballero
 13041	FONTANAREJO	Fontanarejo
 13042	FUENCALIENTE	Fuencaliente
 13043	FUENLLANA	Fuenllana
 13044	FUENTE EL FRESNO	Fuente el Fresno
 13045	GRANATULA DE CALATRAVA	Granátula de Calatrava
 13046	GUADALMEZ	Guadalmez
 13047	HERENCIA	Herencia
 13048	HINOJOSAS DE CALATRAVA	Hinojosas de Calatrava
 13049	HORCAJO DE LOS MONTES	Horcajo de los Montes
 13079	LA SOLANA	La Solana
 13050	LAS LABORES	Las Labores
 13102	LLANOS DEL CAUDILLO	Llanos del Caudillo
 13036	LOS CORTIJOS	Los Cortijos
 13067	LOS POZUELOS DE CVA	Los Pozuelos de Calatrava
 13051	LUCIANA	Luciana
 13052	MALAGON	Malagón
 13053	MANZANARES	Manzanares
 13054	MEMBRILLA	Membrilla
 13055	MESTANZA	Mestanza
 13056	MIGUELTURRA	Miguelturra
 13057	MONTIEL	Montiel
 13058	MORAL DE CALATRAVA	Moral de Calatrava
 13059	NAVALPINO	Navalpino
 13060	NAVAS DE ESTENA	Navas de Estena
 13061	PEDRO MUÑOZ	Pedro Muñoz
 13062	PICON	Picón
 13063	PIEDRABUENA	Piedrabuena
 13064	POBLETE	Poblete
 13065	PORZUNA	Porzuna
 13066	POZUELO DE CALATRAVA	Pozuelo de Calatrava
 13068	PUEBLA DE DON RODRIGO	Puebla de Don Rodrigo
 13069	PUEBLA DEL PRINCIPE	Puebla del Príncipe
 13070	PUERTO LAPICE	Puerto Lápice
 13071	PUERTOLLANO	Puertollano
 13072	RETUERTA DEL BULLAQUE	Retuerta del Bullaque
 13100	RUIDERA	Ruidera
 13073	SACERUELA	Saceruela
 13074	SAN CARLOS DEL VALLE	San Carlos del Valle
 13075	SAN LORENZO DE CALATRAVA	San Lorenzo de Calatrava
 13076	SANTA CRUZ DE LOS CAÑAMOS	Santa Cruz de los Cáñamos
 13077	SANTA CRUZ DE MUDELA	Santa Cruz de Mudela
 13078	SOCUELLAMOS	Socuéllamos
 13080	SOLANA DEL PINO	Solana del Pino
 13081	TERRINCHES	Terrinches
 13082	TOMELLOSO	Tomelloso
 13083	TORRALBA DE CALATRAVA	Torralba de Calatrava
 13084	TORRE DE JUAN ABAD	Torre de Juan Abad
 13085	TORRENUEVA	Torrenueva
 13086	VALDEMANCO DEL ESTERAS	Valdemanco del Esteras
 13087	VALDEPEÑAS	Valdepeñas
 13088	VALENZUELA DE CALATRAVA	Valenzuela de Calatrava
 13089	VILLAHERMOSA	Villahermosa
 13090	VILLAMANRIQUE	Villamanrique
 13091	VILLAMAYOR DE CALATRAVA	Villamayor de Calatrava
 13092	VILLANUEVA DE LA FUENTE	Villanueva de la Fuente
 13093	VILLANUEVA DE LOS INFANTES	Villanueva de los Infantes
 13094	VILLANUEVA DE SAN CARLOS	Villanueva de San Carlos
 13095	VILLAR DEL POZO	Villar del Pozo
 13096	VILLARRUBIA DE LOS OJOS	Villarrubia de los Ojos
 13097	VILLARTA DE SAN JUAN	Villarta de San Juan
 13098	VISO DEL MARQUES	Viso del Marqués
 14001	ADAMUZ	Adamuz
 14002	AGUILAR DE LA FRONTERA	Aguilar de la Frontera
 14003	ALCARACEJOS	Alcaracejos
 14004	ALMEDINILLA	Almedinilla
 14005	ALMODOVAR DEL RIO	Almodóvar del Río
 14006	AÑORA	Añora
 14007	BAENA	Baena
 14008	BELALCAZAR	Belalcázar
 14009	BELMEZ	Belmez
 14010	BENAMEJI	Benamejí
 14011	BLAZQUEZ	Los Blázquez
 14012	BUJALANCE	Bujalance
 14013	CABRA	Cabra
 14014	CAÑETE DE LAS TORRES	Cañete de las Torres
 14015	CARCABUEY	Carcabuey
 14016	CARDEÑA	Cardeña
 14019	CASTRO DEL RIO	Castro del Río
 14020	CONQUISTA	Conquista
 14900	CORDOBA	Córdoba
 14022	DOÑA MENCIA	Doña Mencía
 14023	DOS TORRES	Dos Torres
 14018	EL CARPIO	El Carpio
 14074	EL VISO	El Viso
 14024	ENCINAS REALES	Encinas Reales
 14025	ESPEJO	Espejo
 14026	ESPIEL	Espiel
 14027	FERNAN NUÑEZ	Fernán-Núñez
 14076	FUENTE CARRETEROS	Fuente Carreteros
 14028	FUENTE LA LANCHA	Fuente la Lancha
 14029	FUENTE OBEJUNA	Fuente Obejuna
 14030	FUENTE PALMERA	Fuente Palmera
 14031	FUENTE TOJAR	Fuente-Tójar
 14033	GUADALCAZAR	Guadalcázar
 14034	GUIJO	El Guijo
 14035	HINOJOSA DEL DUQUE	Hinojosa del Duque
 14036	HORNACHUELOS	Hornachuelos
 14037	IZNAJAR	Iznájar
 14017	LA CARLOTA	La Carlota
 14032	LA GRANJUELA	La Granjuela
 14077	LA GUIJARROSA	La Guijarrosa
 14057	LA RAMBLA	La Rambla
 14065	LA VICTORIA	La Victoria
 14038	LUCENA	Lucena
 14039	LUQUE	Luque
 14040	MONTALBAN DE CORDOBA	Montalbán de Córdoba
 14041	MONTEMAYOR	Montemayor
 14042	MONTILLA	Montilla
 14043	MONTORO	Montoro
 14044	MONTURQUE	Monturque
 14045	MORILES	Moriles
 14046	NUEVA CARTEYA	Nueva Carteya
 14047	OBEJO	Obejo
 14048	PALENCIANA	Palenciana
 14049	PALMA DEL RIO	Palma del Río
 14050	PEDRO ABAD	Pedro Abad
 14051	PEDROCHE	Pedroche
 14052	PEÑARROYA PUEBLONUEVO	Peñarroya-Pueblonuevo
 14053	POSADAS	Posadas
 14054	POZOBLANCO	Pozoblanco
 14055	PRIEGO DE CORDOBA	Priego de Córdoba
 14056	PUENTE GENIL	Puente Genil
 14058	RUTE	Rute
 14059	SAN SEBASTIAN DE LOS BALLESTER	San Sebastián de los Ballesteros
 14061	SANTA EUFEMIA	Santa Eufemia
 14060	SANTAELLA	Santaella
 14062	TORRECAMPO	Torrecampo
 14063	VALENZUELA	Valenzuela
 14064	VALSEQUILLO	Valsequillo
 14066	VILLA DEL RIO	Villa del Río
 14067	VILLAFRANCA DE CORDOBA	Villafranca de Córdoba
 14068	VILLAHARTA	Villaharta
 14069	VILLANUEVA DE CORDOBA	Villanueva de Córdoba
 14070	VILLANUEVA DEL DUQUE	Villanueva del Duque
 14071	VILLANUEVA DEL REY	Villanueva del Rey
 14072	VILLARALTO	Villaralto
 14073	VILLAVICIOSA DE CORDOBA	Villaviciosa de Córdoba
 14075	ZUHEROS	Zuheros
 15007	A BAÑA	A Baña
 15018	A CAPELA	A Capela
 15900	A CORUÑA	A Coruña
 15042	A LARACHA	A Laracha
 15068	A POBRA DO CARAMIÑAL	A Pobra do Caramiñal
 15001	ABEGONDO	Abegondo
 15002	AMES	Ames
 15003	ARANGA	Aranga
 15004	ARES	Ares
 15005	ARTEIXO	Arteixo
 15006	ARZUA	Arzúa
 15071	AS PONTES DE GARCIA RODRIGUEZ	As Pontes de García Rodríguez
 15082	AS SOMOZAS	As Somozas
 15008	BERGONDO	Bergondo
 15009	BETANZOS	Betanzos
 15010	BOIMORTO	Boimorto
 15011	BOIRO	Boiro
 15012	BOQUEIXON	Boqueixón
 15013	BRION	Brión
 15014	CABANA DE BERGANTIÑOS	Cabana de Bergantiños
 15015	CABANAS	Cabanas
 15016	CAMARIÑAS	Camariñas
 15017	CAMBRE	Cambre
 15019	CARBALLO	Carballo
 15095	CARIÑO	Cariño
 15020	CARNOTA	Carnota
 15021	CARRAL	Carral
 15022	CEDEIRA	Cedeira
 15023	CEE	Cee
 15024	CERCEDA	Cerceda
 15025	CERDIDO	Cerdido
 15026	CESURAS	Oza-Cesuras
 15027	COIROS	Coirós
 15028	CORCUBION	Corcubión
 15029	CORISTANCO	Coristanco
 15031	CULLEREDO	Culleredo
 15032	CURTIS	Curtis
 15033	DODRO	Dodro
 15034	DUMBRIA	Dumbría
 15036	FENE	Fene
 15037	FERROL	Ferrol
 15038	FISTERRA	Fisterra
 15039	FRADES	Frades
 15040	IRIXOA	Irixoa
 15041	LAXE	Laxe
 15043	LOUSAME	Lousame
 15044	MALPICA DE BERGANTIÑOS	Malpica de Bergantiños
 15045	MAÑON	Mañón
 15046	MAZARICOS	Mazaricos
 15047	MELIDE	Melide
 15048	MESIA	Mesía
 15049	MIÑO	Miño
 15050	MOECHE	Moeche
 15051	MONFERO	Monfero
 15052	MUGARDOS	Mugardos
 15054	MUROS	Muros
 15053	MUXIA	Muxía
 15055	NARON	Narón
 15056	NEDA	Neda
 15057	NEGREIRA	Negreira
 15058	NOIA	Noia
 15067	O PINO	O Pino
 15059	OLEIROS	Oleiros
 15060	ORDES	Ordes
 15061	OROSO	Oroso
 15062	ORTIGUEIRA	Ortigueira
 15063	OUTES	Outes
 15064	OZA DOS RIOS	OZA DOS RIOS
 15065	PADERNE	Paderne
 15066	PADRON	Padrón
 15069	PONTECESO	Ponteceso
 15070	PONTEDEUME	Pontedeume
 15072	PORTO DO SON	Porto do Son
 15073	RIANXO	Rianxo
 15074	RIBEIRA	Ribeira
 15075	ROIS	Rois
 15076	SADA	Sada
 15077	SAN SADURNIÑO	San Sadurniño
 15078	SANTA COMBA	Santa Comba
 15079	SANTIAGO DE COMPOSTELA	Santiago de Compostela
 15080	SANTISO	Santiso
 15081	SOBRADO	Sobrado
 15083	TEO	Teo
 15084	TOQUES	Toques
 15085	TORDOIA	Tordoia
 15086	TOURO	Touro
 15087	TRAZO	Trazo
 15089	VAL DO DUBRA	Val do Dubra
 15088	VALDOVIÑO	Valdoviño
 15090	VEDRA	Vedra
 15092	VILARMAIOR	Vilarmaior
 15091	VILASANTAR	Vilasantar
 15093	VIMIANZO	Vimianzo
 15094	ZAS	Zas
 16001	ABIA DE LA OBISPALIA	Abia de la Obispalía
 16003	ALARCON	Alarcón
 16004	ALBALADEJO DEL CUENDE	Albaladejo del Cuende
 16005	ALBALATE DE LAS NOGUERAS	Albalate de las Nogueras
 16006	ALBENDEA	Albendea
 16008	ALCALA DE LA VEGA	Alcalá de la Vega
 16009	ALCANTUD	Alcantud
 16010	ALCAZAR DEL REY	Alcázar del Rey
 16011	ALCOHUJATE	Alcohujate
 16012	ALCONCHEL DE LA ESTRELLA	Alconchel de la Estrella
 16013	ALGARRA	Algarra
 16014	ALIAGUILLA	Aliaguilla
 16016	ALMENDROS	Almendros
 16017	ALMODOVAR DEL PINAR	Almodóvar del Pinar
 16018	ALMONACID DEL MARQUESADO	Almonacid del Marquesado
 16019	ALTAREJOS	Altarejos
 16020	ARANDILLA DEL ARROYO	Arandilla del Arroyo
 16021	ARCAS	Arcas
 16023	ARCOS DE LA SIERRA	Arcos de la Sierra
 16024	ARGUISUELAS	Arguisuelas
 16025	ARRANCACEPAS	Arrancacepas
 16026	ATALAYA DEL CAÑAVATE	Atalaya del Cañavate
 16027	BARAJAS DE MELO	Barajas de Melo
 16029	BARCHIN DEL HOYO	Barchín del Hoyo
 16030	BASCUÑANA DE SAN PEDRO	Bascuñana de San Pedro
 16031	BEAMUD	Beamud
 16032	BELINCHON	Belinchón
 16033	BELMONTE	Belmonte
 16034	BELMONTEJO	Belmontejo
 16035	BETETA	Beteta
 16037	BONICHES	Boniches
 16039	BUCIEGAS	Buciegas
 16040	BUENACHE DE ALARCON	Buenache de Alarcón
 16041	BUENACHE DE LA SIERRA	Buenache de la Sierra
 16042	BUENDIA	Buendía
 16043	CAMPILLO DE ALTOBUEY	Campillo de Altobuey
 16044	CAMPILLOS PARAVIENTOS	Campillos-Paravientos
 16045	CAMPILLOS SIERRA	Campillos-Sierra
 16060	CAMPOS DEL PARAISO	Campos del Paraíso
 16046	CANALEJAS DEL ARROYO	Canalejas del Arroyo
 16047	CAÑADA DEL HOYO	Cañada del Hoyo
 16048	CAÑADA JUNCOSA	Cañada Juncosa
 16049	CAÑAMARES	Cañamares
 16051	CAÑAVERAS	Cañaveras
 16052	CAÑAVERUELAS	Cañaveruelas
 16053	CAÑETE	Cañete
 16054	CAÑIZARES	Cañizares
 16056	CARBONERAS DE GUADAZAON	Carboneras de Guadazaón
 16057	CARDENETE	Cardenete
 16058	CARRASCOSA	Carrascosa
 16059	CARRASCOSA DE HARO	Carrascosa de Haro
 16061	CASAS DE BENITEZ	Casas de Benítez
 16062	CASAS DE FERNANDO ALONSO	Casas de Fernando Alonso
 16063	CASAS DE GARCIMOLINA	Casas de Garcimolina
 16064	CASAS DE GUIJARRO	Casas de Guijarro
 16065	CASAS DE HARO	Casas de Haro
 16066	CASAS DE LOS PINOS	Casas de los Pinos
 16067	CASASIMARRO	Casasimarro
 16068	CASTEJON	Castejón
 16069	CASTILLEJO DE INIESTA	Castillejo de Iniesta
 16071	CASTILLEJO SIERRA	Castillejo-Sierra
 16073	CASTILLO DE GARCIMUÑOZ	Castillo de Garcimuñoz
 16072	CASTILLO ALBARAÑEZ	Castillo-Albaráñez
 16074	CERVERA DEL LLANO	Cervera del Llano
 16022	CHILLARON DE CUENCA	Chillarón de Cuenca
 16084	CHUMILLAS	Chumillas
 16900	CUENCA	Cuenca
 16080	CUEVA DEL HIERRO	Cueva del Hierro
 16002	EL ACEBRON	El Acebrón
 16050	EL CAÑAVATE	El Cañavate
 16103	EL HERRUMBLAR	El Herrumblar
 16106	EL HITO	El Hito
 16162	EL PEDERNOSO	El Pedernoso
 16164	EL PERAL	El Peral
 16167	EL PICAZO	El Picazo
 16178	EL POZUELO	El Pozuelo
 16180	EL PROVENCIO	El Provencio
 16098	EL VALLE DE ALTOMIRA	El Valle de Altomira
 16085	ENGUIDANOS	Enguídanos
 16086	FRESNEDA DE ALTAREJOS	Fresneda de Altarejos
 16087	FRESNEDA DE LA SIERRA	Fresneda de la Sierra
 16089	FUENTE DE PEDRO NAHARRO	Fuente de Pedro Naharro
 16090	FUENTELESPINO DE HARO	Fuentelespino de Haro
 16091	FUENTELESPINO DE MOYA	Fuentelespino de Moya
 16119	FUENTENAVA DE JABAGA	Fuentenava de Jábaga
 16092	FUENTES	Fuentes
 16095	FUERTESCUSA	Fuertescusa
 16096	GABALDON	Gabaldón
 16097	GARABALLA	Garaballa
 16099	GASCUEÑA	Gascueña
 16100	GRAJA DE CAMPALBO	Graja de Campalbo
 16101	GRAJA DE INIESTA	Graja de Iniesta
 16102	HENAREJOS	Henarejos
 16107	HONRUBIA	Honrubia
